Filename;Date;Time;Flag;Multiple;Species;Code;Confidence level;
P1120220.JPG;2019.04.08;10:45:03;;;Myotis bechsteinii;Mbec;100.0;
P1120221.JPG;2019.04.08;10:46:52;;;Myotis bechsteinii;Mbec;100.0;
P1120222.JPG;2019.04.08;11:21:43;;;Myotis bechsteinii;Mbec;100.0;
P1120223.JPG;2019.04.08;12:53:45;;;Myotis bechsteinii;Mbec;99.9;
P1120224.JPG;2019.04.08;12:54:18;;;Myotis bechsteinii;Mbec;100.0;
P1120225.JPG;2019.04.08;13:27:06;;;Myotis bechsteinii;Mbec;100.0;
P1120226.JPG;2019.04.08;14:32:13;;;Myotis bechsteinii;Mbec;99.9;
P1120227.JPG;2019.04.08;14:36:45;;multiple;Myotis bechsteinii;Mbec;100.0;
P1120227.JPG;2019.04.08;14:36:45;;multiple;Myotis bechsteinii;Mbec;98.4;
P1120228.JPG;2019.04.08;14:36:55;;;Myotis bechsteinii;Mbec;99.0;
P1120229.JPG;2019.04.08;14:39:35;;multiple;Myotis bechsteinii;Mbec;99.9;
P1120229.JPG;2019.04.08;14:39:35;;multiple;Myotis bechsteinii;Mbec;98.8;
P1120230.JPG;2019.04.08;14:39:39;;;Myotis bechsteinii;Mbec;100.0;
P1120231.JPG;2019.04.08;15:32:47;;;Myotis bechsteinii;Mbec;100.0;
P1120232.JPG;2019.04.08;15:40:23;;;Myotis bechsteinii;Mbec;99.9;
P1120233.JPG;2019.04.08;15:41:33;;;Myotis bechsteinii;Mbec;100.0;
P1120234.JPG;2019.04.08;15:42:08;;;Myotis bechsteinii;Mbec;100.0;
P1120235.JPG;2019.04.08;15:49:57;;;Myotis bechsteinii;Mbec;99.9;
P1120236.JPG;2019.04.08;15:53:57;;;Myotis bechsteinii;Mbec;100.0;
P1120237.JPG;2019.04.08;16:09:16;;;Myotis bechsteinii;Mbec;100.0;
P1120238.JPG;2019.04.08;16:09:36;;;Myotis bechsteinii;Mbec;99.9;
P1120239.JPG;2019.04.08;16:39:05;;;Myotis bechsteinii;Mbec;100.0;
P1120240.JPG;2019.04.08;16:39:36;;;Myotis bechsteinii;Mbec;100.0;
