Filename;Date;Time;Flag;Multiple;Species;Code;Confidence level;
P1410122.JPG;2019.03.23;12:51:23;unsure;;Eptesicus serotinus;Eser;59.2;
P1410123.JPG;2019.03.23;18:54:08;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410124.JPG;2019.03.23;18:58:23;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410125.JPG;2019.03.23;19:01:30;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410126.JPG;2019.03.23;19:07:59;;;Myotis nattereri;Mnat;99.7;
P1410127.JPG;2019.03.23;19:09:58;;multiple;Plecotus auritus_Plecotus austriacus;;99.7;
P1410127.JPG;2019.03.23;19:09:58;unsure;multiple;Plecotus auritus_Plecotus austriacus;;66.1;
P1410128.JPG;2019.03.23;19:16:55;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410129.JPG;2019.03.23;19:17:14;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410130.JPG;2019.03.23;19:23:56;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410131.JPG;2019.03.23;19:28:00;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410132.JPG;2019.03.23;19:32:57;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410133.JPG;2019.03.23;19:34:58;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410134.JPG;2019.03.23;19:35:36;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410135.JPG;2019.03.23;19:37:14;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410136.JPG;2019.03.23;19:38:43;;;Plecotus auritus_Plecotus austriacus;;99.8;
P1410137.JPG;2019.03.23;19:41:37;;;Eptesicus serotinus;Eser;100.0;
P1410138.JPG;2019.03.23;19:50:40;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410139.JPG;2019.03.23;19:58:50;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410140.JPG;2019.03.23;20:03:49;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410141.JPG;2019.03.23;20:05:32;;;Plecotus auritus_Plecotus austriacus;;91.1;
P1410142.JPG;2019.03.23;20:23:29;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410143.JPG;2019.03.23;20:33:13;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410144.JPG;2019.03.23;20:35:30;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410145.JPG;2019.03.23;20:41:15;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410146.JPG;2019.03.23;20:42:24;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410147.JPG;2019.03.23;20:43:22;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410148.JPG;2019.03.23;20:44:18;;empty;;;;
P1410149.JPG;2019.03.23;20:57:45;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410150.JPG;2019.03.23;21:16:47;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410151.JPG;2019.03.23;21:17:05;;;Plecotus auritus_Plecotus austriacus;;99.6;
P1410152.JPG;2019.03.23;21:19:30;;;Plecotus auritus_Plecotus austriacus;;99.6;
P1410153.JPG;2019.03.23;21:21:09;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410154.JPG;2019.03.23;21:21:49;;;Plecotus auritus_Plecotus austriacus;;98.6;
P1410155.JPG;2019.03.23;21:22:48;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410156.JPG;2019.03.23;21:31:49;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410157.JPG;2019.03.23;21:32:12;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410158.JPG;2019.03.23;21:38:59;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410159.JPG;2019.03.23;21:49:22;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410160.JPG;2019.03.23;21:50:01;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410161.JPG;2019.03.23;21:58:58;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410162.JPG;2019.03.23;22:05:43;;;Plecotus auritus_Plecotus austriacus;;98.3;
P1410163.JPG;2019.03.23;22:14:27;;;Plecotus auritus_Plecotus austriacus;;99.7;
P1410164.JPG;2019.03.23;22:18:55;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410165.JPG;2019.03.23;22:23:50;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410166.JPG;2019.03.23;22:28:42;;;Pipistrellus sp.;Pip;100.0;
P1410167.JPG;2019.03.23;22:36:26;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410168.JPG;2019.03.23;22:47:31;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410169.JPG;2019.03.23;23:06:27;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410170.JPG;2019.03.23;23:11:44;unsure;;Plecotus auritus_Plecotus austriacus;;34.3;
P1410171.JPG;2019.03.23;23:26:34;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410172.JPG;2019.03.23;23:51:34;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410173.JPG;2019.03.24;00:07:01;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410174.JPG;2019.03.24;00:20:12;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410175.JPG;2019.03.24;00:56:39;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410176.JPG;2019.03.24;01:03:40;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410177.JPG;2019.03.24;01:22:45;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410178.JPG;2019.03.24;01:25:17;;;Plecotus auritus_Plecotus austriacus;;99.6;
P1410179.JPG;2019.03.24;02:17:09;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410180.JPG;2019.03.24;05:30:00;;;Plecotus auritus_Plecotus austriacus;;99.4;
P1410181.JPG;2019.03.24;18:30:52;;empty;;;;
P1410182.JPG;2019.03.24;19:01:20;;empty;;;;
